Pos	ID	Allele	NB	codon_start	codon_end	NB_coverage
10	s6156-6350	HLA-A01:01	0	11	19	7
11	s6156-6350	HLA-A01:01	1	12	20	8
12	s6156-6350	HLA-A01:01	0	13	21	8
13	s6156-6350	HLA-A01:01	0	14	22	8
14	s6156-6350	HLA-A01:01	1	15	23	9
15	s6156-6350	HLA-A01:01	1	16	24	4
16	s6156-6350	HLA-A01:01	0	17	25	4
17	s6156-6350	HLA-A01:01	1	18	26	5
18	s6156-6350	HLA-A01:01	1	19	27	5
19	s6156-6350	HLA-A01:01	0	20	28	5
20	s6156-6350	HLA-A01:01	0	21	29	4
21	s6156-6350	HLA-A01:01	1	22	30	5
22	s6156-6350	HLA-A01:01	1	23	31	6
23	s6156-6350	HLA-A01:01	0	24	32	5
24	s6156-6350	HLA-A01:01	2	25	33	6
25	s6156-6350	HLA-A01:01	0	26	34	6
26	s6156-6350	HLA-A01:01	1	27	35	6
27	s6156-6350	HLA-A01:01	0	28	36	5
28	s6156-6350	HLA-A01:01	1	29	37	6
29	s6156-6350	HLA-A01:01	0	30	38	6
30	s6156-6350	HLA-A01:01	0	31	39	5
31	s6156-6350	HLA-A01:01	0	32	40	4
32	s6156-6350	HLA-A01:01	0	33	41	4
33	s6156-6350	HLA-A01:01	0	34	42	2
34	s6156-6350	HLA-A01:01	1	35	43	3
35	s6156-6350	HLA-A01:01	0	36	44	2
36	s6156-6350	HLA-A01:01	1	37	45	3
37	s6156-6350	HLA-A01:01	0	38	46	2
38	s6156-6350	HLA-A01:01	3	39	47	5
39	s6156-6350	HLA-A01:01	0	40	48	5
40	s6156-6350	HLA-A01:01	3	41	49	8
41	s6156-6350	HLA-A01:01	2	42	50	10
42	s6156-6350	HLA-A01:01	0	43	51	10
43	s6156-6350	HLA-A01:01	0	44	52	9
44	s6156-6350	HLA-A01:01	0	45	53	9
45	s6156-6350	HLA-A01:01	0	46	54	8
46	s6156-6350	HLA-A01:01	0	47	55	8
47	s6156-6350	HLA-A01:01	0	48	56	5
48	s6156-6350	HLA-A01:01	0	49	57	5
49	s6156-6350	HLA-A01:01	0	50	58	2
50	s6156-6350	HLA-A01:01	0	51	59	0
51	s6156-6350	HLA-A01:01	1	52	60	1
52	s6156-6350	HLA-A01:01	0	53	61	1
53	s6156-6350	HLA-A01:01	1	54	62	2
54	s6156-6350	HLA-A01:01	1	55	63	3
55	s6156-6350	HLA-A01:01	0	56	64	3
0	s7548-7709	HLA-A01:01	0	1	9	0
1	s7548-7709	HLA-A01:01	0	2	10	0
2	s7548-7709	HLA-A01:01	1	3	11	1
3	s7548-7709	HLA-A01:01	0	4	12	1
4	s7548-7709	HLA-A01:01	0	5	13	1
5	s7548-7709	HLA-A01:01	1	6	14	2
6	s7548-7709	HLA-A01:01	1	7	15	3
7	s7548-7709	HLA-A01:01	1	8	16	4
8	s7548-7709	HLA-A01:01	1	9	17	5
9	s7548-7709	HLA-A01:01	2	10	18	7
10	s7548-7709	HLA-A01:01	0	11	19	7
11	s7548-7709	HLA-A01:01	3	12	20	9
12	s7548-7709	HLA-A01:01	0	13	21	9
13	s7548-7709	HLA-A01:01	1	14	22	10
14	s7548-7709	HLA-A01:01	0	15	23	9
15	s7548-7709	HLA-A01:01	1	16	24	9
16	s7548-7709	HLA-A01:01	1	17	25	9
17	s7548-7709	HLA-A01:01	1	18	26	9
18	s7548-7709	HLA-A01:01	1	19	27	8
19	s7548-7709	HLA-A01:01	2	20	28	10
20	s7548-7709	HLA-A01:01	0	21	29	7
21	s7548-7709	HLA-A01:01	0	22	30	7
22	s7548-7709	HLA-A01:01	0	23	31	6
23	s7548-7709	HLA-A01:01	1	24	32	7
24	s7548-7709	HLA-A01:01	1	25	33	7
25	s7548-7709	HLA-A01:01	0	26	34	6
26	s7548-7709	HLA-A01:01	1	27	35	6
27	s7548-7709	HLA-A01:01	0	28	36	5
28	s7548-7709	HLA-A01:01	1	29	37	4
29	s7548-7709	HLA-A01:01	3	30	38	7
30	s7548-7709	HLA-A01:01	0	31	39	7
31	s7548-7709	HLA-A01:01	2	32	40	9
32	s7548-7709	HLA-A01:01	1	33	41	9
33	s7548-7709	HLA-A01:01	0	34	42	8
34	s7548-7709	HLA-A01:01	0	35	43	8
35	s7548-7709	HLA-A01:01	0	36	44	7
36	s7548-7709	HLA-A01:01	0	37	45	7
37	s7548-7709	HLA-A01:01	0	38	46	6
38	s7548-7709	HLA-A01:01	0	39	47	3
39	s7548-7709	HLA-A01:01	0	40	48	3
40	s7548-7709	HLA-A01:01	0	41	49	1
41	s7548-7709	HLA-A01:01	2	42	50	2
42	s7548-7709	HLA-A01:01	0	43	51	2
43	s7548-7709	HLA-A01:01	0	44	52	2
44	s7548-7709	HLA-A01:01	0	45	53	2
0	s8001-8102	HLA-A01:01	0	1	9	0
1	s8001-8102	HLA-A01:01	1	2	10	1
2	s8001-8102	HLA-A01:01	1	3	11	2
3	s8001-8102	HLA-A01:01	0	4	12	2
4	s8001-8102	HLA-A01:01	1	5	13	3
5	s8001-8102	HLA-A01:01	1	6	14	4
6	s8001-8102	HLA-A01:01	1	7	15	5
7	s8001-8102	HLA-A01:01	0	8	16	5
8	s8001-8102	HLA-A01:01	1	9	17	6
9	s8001-8102	HLA-A01:01	0	10	18	6
10	s8001-8102	HLA-A01:01	0	11	19	5
11	s8001-8102	HLA-A01:01	0	12	20	4
12	s8001-8102	HLA-A01:01	0	13	21	4
13	s8001-8102	HLA-A01:01	0	14	22	3
14	s8001-8102	HLA-A01:01	1	15	23	3
15	s8001-8102	HLA-A01:01	2	16	24	4
16	s8001-8102	HLA-A01:01	0	17	25	4
17	s8001-8102	HLA-A01:01	1	18	26	4
18	s8001-8102	HLA-A01:01	0	19	27	4
19	s8001-8102	HLA-A01:01	2	20	28	6
20	s8001-8102	HLA-A01:01	0	21	29	6
21	s8001-8102	HLA-A01:01	0	22	30	6
22	s8001-8102	HLA-A01:01	0	23	31	6
23	s8001-8102	HLA-A01:01	1	24	32	6
24	s8001-8102	HLA-A01:01	0	25	33	4
0	s9099-9194	HLA-A01:01	0	1	9	0
1	s9099-9194	HLA-A01:01	5	2	10	5
2	s9099-9194	HLA-A01:01	0	3	11	5
3	s9099-9194	HLA-A01:01	0	4	12	5
4	s9099-9194	HLA-A01:01	1	5	13	6
5	s9099-9194	HLA-A01:01	0	6	14	6
6	s9099-9194	HLA-A01:01	1	7	15	7
7	s9099-9194	HLA-A01:01	6	8	16	13
8	s9099-9194	HLA-A01:01	2	9	17	15
9	s9099-9194	HLA-A01:01	2	10	18	17
10	s9099-9194	HLA-A01:01	0	11	19	12
11	s9099-9194	HLA-A01:01	1	12	20	13
12	s9099-9194	HLA-A01:01	3	13	21	16
13	s9099-9194	HLA-A01:01	0	14	22	15
14	s9099-9194	HLA-A01:01	0	15	23	15
15	s9099-9194	HLA-A01:01	1	16	24	15
16	s9099-9194	HLA-A01:01	1	17	25	10
17	s9099-9194	HLA-A01:01	0	18	26	8
18	s9099-9194	HLA-A01:01	0	19	27	6
19	s9099-9194	HLA-A01:01	2	20	28	8
20	s9099-9194	HLA-A01:01	0	21	29	7
21	s9099-9194	HLA-A01:01	0	22	30	4
22	s9099-9194	HLA-A01:01	1	23	31	5
0	s9981-10115	HLA-A01:01	3	1	9	3
1	s9981-10115	HLA-A01:01	2	2	10	5
2	s9981-10115	HLA-A01:01	3	3	11	8
3	s9981-10115	HLA-A01:01	0	4	12	8
4	s9981-10115	HLA-A01:01	0	5	13	8
5	s9981-10115	HLA-A01:01	0	6	14	8
6	s9981-10115	HLA-A01:01	1	7	15	9
7	s9981-10115	HLA-A01:01	1	8	16	10
8	s9981-10115	HLA-A01:01	0	9	17	10
9	s9981-10115	HLA-A01:01	1	10	18	8
10	s9981-10115	HLA-A01:01	0	11	19	6
11	s9981-10115	HLA-A01:01	0	12	20	3
12	s9981-10115	HLA-A01:01	0	13	21	3
13	s9981-10115	HLA-A01:01	1	14	22	4
14	s9981-10115	HLA-A01:01	0	15	23	4
15	s9981-10115	HLA-A01:01	0	16	24	3
16	s9981-10115	HLA-A01:01	0	17	25	2
17	s9981-10115	HLA-A01:01	0	18	26	2
18	s9981-10115	HLA-A01:01	2	19	27	3
19	s9981-10115	HLA-A01:01	0	20	28	3
20	s9981-10115	HLA-A01:01	0	21	29	3
21	s9981-10115	HLA-A01:01	0	22	30	3
22	s9981-10115	HLA-A01:01	1	23	31	3
23	s9981-10115	HLA-A01:01	0	24	32	3
24	s9981-10115	HLA-A01:01	0	25	33	3
25	s9981-10115	HLA-A01:01	0	26	34	3
26	s9981-10115	HLA-A01:01	0	27	35	3
27	s9981-10115	HLA-A01:01	1	28	36	2
28	s9981-10115	HLA-A01:01	0	29	37	2
29	s9981-10115	HLA-A01:01	1	30	38	3
30	s9981-10115	HLA-A01:01	0	31	39	3
31	s9981-10115	HLA-A01:01	0	32	40	2
32	s9981-10115	HLA-A01:01	1	33	41	3
33	s9981-10115	HLA-A01:01	1	34	42	4
34	s9981-10115	HLA-A01:01	1	35	43	5
35	s9981-10115	HLA-A01:01	0	36	44	5
0	s10215-10400	HLA-A01:01	3	1	9	3
1	s10215-10400	HLA-A01:01	1	2	10	4
2	s10215-10400	HLA-A01:01	1	3	11	5
3	s10215-10400	HLA-A01:01	1	4	12	6
4	s10215-10400	HLA-A01:01	0	5	13	6
5	s10215-10400	HLA-A01:01	1	6	14	7
6	s10215-10400	HLA-A01:01	2	7	15	9
7	s10215-10400	HLA-A01:01	1	8	16	10
8	s10215-10400	HLA-A01:01	0	9	17	10
9	s10215-10400	HLA-A01:01	1	10	18	8
10	s10215-10400	HLA-A01:01	1	11	19	8
11	s10215-10400	HLA-A01:01	2	12	20	9
12	s10215-10400	HLA-A01:01	0	13	21	8
13	s10215-10400	HLA-A01:01	0	14	22	8
14	s10215-10400	HLA-A01:01	1	15	23	8
15	s10215-10400	HLA-A01:01	1	16	24	7
16	s10215-10400	HLA-A01:01	2	17	25	8
17	s10215-10400	HLA-A01:01	0	18	26	8
18	s10215-10400	HLA-A01:01	1	19	27	8
19	s10215-10400	HLA-A01:01	1	20	28	8
20	s10215-10400	HLA-A01:01	0	21	29	6
21	s10215-10400	HLA-A01:01	0	22	30	6
22	s10215-10400	HLA-A01:01	1	23	31	7
23	s10215-10400	HLA-A01:01	0	24	32	6
24	s10215-10400	HLA-A01:01	0	25	33	5
25	s10215-10400	HLA-A01:01	2	26	34	5
26	s10215-10400	HLA-A01:01	0	27	35	5
27	s10215-10400	HLA-A01:01	1	28	36	5
28	s10215-10400	HLA-A01:01	0	29	37	4
29	s10215-10400	HLA-A01:01	0	30	38	4
30	s10215-10400	HLA-A01:01	0	31	39	4
31	s10215-10400	HLA-A01:01	0	32	40	3
32	s10215-10400	HLA-A01:01	0	33	41	3
33	s10215-10400	HLA-A01:01	1	34	42	4
34	s10215-10400	HLA-A01:01	2	35	43	4
35	s10215-10400	HLA-A01:01	1	36	44	5
36	s10215-10400	HLA-A01:01	1	37	45	5
37	s10215-10400	HLA-A01:01	0	38	46	5
38	s10215-10400	HLA-A01:01	0	39	47	5
39	s10215-10400	HLA-A01:01	2	40	48	7
40	s10215-10400	HLA-A01:01	0	41	49	7
41	s10215-10400	HLA-A01:01	4	42	50	11
42	s10215-10400	HLA-A01:01	1	43	51	11
43	s10215-10400	HLA-A01:01	0	44	52	9
44	s10215-10400	HLA-A01:01	2	45	53	10
45	s10215-10400	HLA-A01:01	0	46	54	9
46	s10215-10400	HLA-A01:01	0	47	55	9
47	s10215-10400	HLA-A01:01	0	48	56	9
48	s10215-10400	HLA-A01:01	1	49	57	8
49	s10215-10400	HLA-A01:01	0	50	58	8
50	s10215-10400	HLA-A01:01	3	51	59	7
51	s10215-10400	HLA-A01:01	0	52	60	6
52	s10215-10400	HLA-A01:01	0	53	61	6
0	s13311-13466	HLA-A01:01	3	1	9	3
1	s13311-13466	HLA-A01:01	1	2	10	4
2	s13311-13466	HLA-A01:01	0	3	11	4
3	s13311-13466	HLA-A01:01	3	4	12	7
4	s13311-13466	HLA-A01:01	1	5	13	8
5	s13311-13466	HLA-A01:01	1	6	14	9
6	s13311-13466	HLA-A01:01	0	7	15	9
7	s13311-13466	HLA-A01:01	1	8	16	10
8	s13311-13466	HLA-A01:01	1	9	17	11
9	s13311-13466	HLA-A01:01	1	10	18	9
10	s13311-13466	HLA-A01:01	0	11	19	8
11	s13311-13466	HLA-A01:01	0	12	20	8
12	s13311-13466	HLA-A01:01	0	13	21	5
13	s13311-13466	HLA-A01:01	2	14	22	6
14	s13311-13466	HLA-A01:01	0	15	23	5
15	s13311-13466	HLA-A01:01	0	16	24	5
16	s13311-13466	HLA-A01:01	0	17	25	4
17	s13311-13466	HLA-A01:01	0	18	26	3
18	s13311-13466	HLA-A01:01	0	19	27	2
19	s13311-13466	HLA-A01:01	0	20	28	2
20	s13311-13466	HLA-A01:01	1	21	29	3
21	s13311-13466	HLA-A01:01	1	22	30	4
22	s13311-13466	HLA-A01:01	0	23	31	2
23	s13311-13466	HLA-A01:01	0	24	32	2
24	s13311-13466	HLA-A01:01	1	25	33	3
25	s13311-13466	HLA-A01:01	0	26	34	3
26	s13311-13466	HLA-A01:01	0	27	35	3
27	s13311-13466	HLA-A01:01	0	28	36	3
28	s13311-13466	HLA-A01:01	0	29	37	3
29	s13311-13466	HLA-A01:01	0	30	38	2
30	s13311-13466	HLA-A01:01	0	31	39	1
31	s13311-13466	HLA-A01:01	0	32	40	1
32	s13311-13466	HLA-A01:01	0	33	41	1
33	s13311-13466	HLA-A01:01	0	34	42	0
34	s13311-13466	HLA-A01:01	1	35	43	1
35	s13311-13466	HLA-A01:01	0	36	44	1
36	s13311-13466	HLA-A01:01	0	37	45	1
37	s13311-13466	HLA-A01:01	1	38	46	2
38	s13311-13466	HLA-A01:01	0	39	47	2
39	s13311-13466	HLA-A01:01	0	40	48	2
40	s13311-13466	HLA-A01:01	0	41	49	2
41	s13311-13466	HLA-A01:01	0	42	50	2
42	s13311-13466	HLA-A01:01	3	43	51	5
0	s21744-21863	HLA-A01:01	3	1	9	3
1	s21744-21863	HLA-A01:01	0	2	10	3
2	s21744-21863	HLA-A01:01	1	3	11	4
3	s21744-21863	HLA-A01:01	0	4	12	4
4	s21744-21863	HLA-A01:01	0	5	13	4
5	s21744-21863	HLA-A01:01	6	6	14	10
6	s21744-21863	HLA-A01:01	1	7	15	11
7	s21744-21863	HLA-A01:01	4	8	16	15
8	s21744-21863	HLA-A01:01	1	9	17	16
9	s21744-21863	HLA-A01:01	0	10	18	13
10	s21744-21863	HLA-A01:01	0	11	19	13
11	s21744-21863	HLA-A01:01	1	12	20	13
12	s21744-21863	HLA-A01:01	0	13	21	13
13	s21744-21863	HLA-A01:01	4	14	22	17
14	s21744-21863	HLA-A01:01	0	15	23	11
15	s21744-21863	HLA-A01:01	1	16	24	11
16	s21744-21863	HLA-A01:01	0	17	25	7
17	s21744-21863	HLA-A01:01	1	18	26	7
18	s21744-21863	HLA-A01:01	0	19	27	7
19	s21744-21863	HLA-A01:01	2	20	28	9
20	s21744-21863	HLA-A01:01	1	21	29	9
21	s21744-21863	HLA-A01:01	3	22	30	12
22	s21744-21863	HLA-A01:01	1	23	31	9
23	s21744-21863	HLA-A01:01	1	24	32	10
24	s21744-21863	HLA-A01:01	3	25	33	12
25	s21744-21863	HLA-A01:01	0	26	34	12
26	s21744-21863	HLA-A01:01	4	27	35	15
27	s21744-21863	HLA-A01:01	1	28	36	16
28	s21744-21863	HLA-A01:01	0	29	37	14
29	s21744-21863	HLA-A01:01	2	30	38	15
30	s21744-21863	HLA-A01:01	0	31	39	12
0	s21936-22199	HLA-A01:01	3	1	9	3
1	s21936-22199	HLA-A01:01	0	2	10	3
2	s21936-22199	HLA-A01:01	2	3	11	5
3	s21936-22199	HLA-A01:01	0	4	12	5
4	s21936-22199	HLA-A01:01	2	5	13	7
5	s21936-22199	HLA-A01:01	0	6	14	7
6	s21936-22199	HLA-A01:01	0	7	15	7
7	s21936-22199	HLA-A01:01	1	8	16	8
8	s21936-22199	HLA-A01:01	1	9	17	9
9	s21936-22199	HLA-A01:01	0	10	18	6
10	s21936-22199	HLA-A01:01	4	11	19	10
11	s21936-22199	HLA-A01:01	1	12	20	9
12	s21936-22199	HLA-A01:01	0	13	21	9
13	s21936-22199	HLA-A01:01	1	14	22	8
14	s21936-22199	HLA-A01:01	1	15	23	9
15	s21936-22199	HLA-A01:01	0	16	24	9
16	s21936-22199	HLA-A01:01	0	17	25	8
17	s21936-22199	HLA-A01:01	0	18	26	7
18	s21936-22199	HLA-A01:01	0	19	27	7
19	s21936-22199	HLA-A01:01	0	20	28	3
20	s21936-22199	HLA-A01:01	1	21	29	3
21	s21936-22199	HLA-A01:01	0	22	30	3
22	s21936-22199	HLA-A01:01	1	23	31	3
23	s21936-22199	HLA-A01:01	0	24	32	2
24	s21936-22199	HLA-A01:01	0	25	33	2
25	s21936-22199	HLA-A01:01	0	26	34	2
26	s21936-22199	HLA-A01:01	1	27	35	3
27	s21936-22199	HLA-A01:01	1	28	36	4
28	s21936-22199	HLA-A01:01	2	29	37	6
29	s21936-22199	HLA-A01:01	1	30	38	6
30	s21936-22199	HLA-A01:01	0	31	39	6
31	s21936-22199	HLA-A01:01	0	32	40	5
32	s21936-22199	HLA-A01:01	1	33	41	6
33	s21936-22199	HLA-A01:01	0	34	42	6
34	s21936-22199	HLA-A01:01	2	35	43	8
35	s21936-22199	HLA-A01:01	1	36	44	8
36	s21936-22199	HLA-A01:01	0	37	45	7
37	s21936-22199	HLA-A01:01	1	38	46	6
38	s21936-22199	HLA-A01:01	0	39	47	5
39	s21936-22199	HLA-A01:01	3	40	48	8
40	s21936-22199	HLA-A01:01	0	41	49	8
41	s21936-22199	HLA-A01:01	3	42	50	10
42	s21936-22199	HLA-A01:01	4	43	51	14
43	s21936-22199	HLA-A01:01	1	44	52	13
44	s21936-22199	HLA-A01:01	2	45	53	14
45	s21936-22199	HLA-A01:01	0	46	54	14
46	s21936-22199	HLA-A01:01	1	47	55	14
47	s21936-22199	HLA-A01:01	1	48	56	15
48	s21936-22199	HLA-A01:01	0	49	57	12
49	s21936-22199	HLA-A01:01	0	50	58	12
50	s21936-22199	HLA-A01:01	0	51	59	9
51	s21936-22199	HLA-A01:01	0	52	60	5
52	s21936-22199	HLA-A01:01	0	53	61	4
53	s21936-22199	HLA-A01:01	0	54	62	2
54	s21936-22199	HLA-A01:01	0	55	63	2
55	s21936-22199	HLA-A01:01	1	56	64	2
56	s21936-22199	HLA-A01:01	0	57	65	1
57	s21936-22199	HLA-A01:01	0	58	66	1
58	s21936-22199	HLA-A01:01	0	59	67	1
59	s21936-22199	HLA-A01:01	0	60	68	1
60	s21936-22199	HLA-A01:01	0	61	69	1
61	s21936-22199	HLA-A01:01	1	62	70	2
62	s21936-22199	HLA-A01:01	1	63	71	3
63	s21936-22199	HLA-A01:01	1	64	72	4
64	s21936-22199	HLA-A01:01	0	65	73	3
65	s21936-22199	HLA-A01:01	0	66	74	3
66	s21936-22199	HLA-A01:01	1	67	75	4
67	s21936-22199	HLA-A01:01	0	68	76	4
68	s21936-22199	HLA-A01:01	0	69	77	4
69	s21936-22199	HLA-A01:01	1	70	78	5
70	s21936-22199	HLA-A01:01	1	71	79	5
71	s21936-22199	HLA-A01:01	1	72	80	5
72	s21936-22199	HLA-A01:01	2	73	81	6
73	s21936-22199	HLA-A01:01	0	74	82	6
74	s21936-22199	HLA-A01:01	0	75	83	6
75	s21936-22199	HLA-A01:01	1	76	84	6
76	s21936-22199	HLA-A01:01	1	77	85	7
77	s21936-22199	HLA-A01:01	1	78	86	8
78	s21936-22199	HLA-A01:01	1	79	87	8
0	s22614-22724	HLA-A01:01	0	1	9	0
1	s22614-22724	HLA-A01:01	0	2	10	0
2	s22614-22724	HLA-A01:01	0	3	11	0
3	s22614-22724	HLA-A01:01	1	4	12	1
4	s22614-22724	HLA-A01:01	2	5	13	3
5	s22614-22724	HLA-A01:01	1	6	14	4
6	s22614-22724	HLA-A01:01	1	7	15	5
7	s22614-22724	HLA-A01:01	0	8	16	5
8	s22614-22724	HLA-A01:01	0	9	17	5
9	s22614-22724	HLA-A01:01	1	10	18	6
10	s22614-22724	HLA-A01:01	1	11	19	7
11	s22614-22724	HLA-A01:01	1	12	20	8
12	s22614-22724	HLA-A01:01	0	13	21	7
13	s22614-22724	HLA-A01:01	0	14	22	5
14	s22614-22724	HLA-A01:01	1	15	23	5
15	s22614-22724	HLA-A01:01	3	16	24	7
16	s22614-22724	HLA-A01:01	0	17	25	7
17	s22614-22724	HLA-A01:01	7	18	26	14
18	s22614-22724	HLA-A01:01	2	19	27	15
19	s22614-22724	HLA-A01:01	0	20	28	14
20	s22614-22724	HLA-A01:01	0	21	29	13
21	s22614-22724	HLA-A01:01	1	22	30	14
22	s22614-22724	HLA-A01:01	0	23	31	14
23	s22614-22724	HLA-A01:01	0	24	32	13
24	s22614-22724	HLA-A01:01	0	25	33	10
25	s22614-22724	HLA-A01:01	1	26	34	11
26	s22614-22724	HLA-A01:01	1	27	35	5
27	s22614-22724	HLA-A01:01	0	28	36	3
0	s23403-23513	HLA-A01:01	1	1	9	1
1	s23403-23513	HLA-A01:01	2	2	10	3
2	s23403-23513	HLA-A01:01	3	3	11	6
3	s23403-23513	HLA-A01:01	1	4	12	7
4	s23403-23513	HLA-A01:01	0	5	13	7
5	s23403-23513	HLA-A01:01	2	6	14	9
6	s23403-23513	HLA-A01:01	0	7	15	9
7	s23403-23513	HLA-A01:01	1	8	16	10
8	s23403-23513	HLA-A01:01	2	9	17	12
9	s23403-23513	HLA-A01:01	2	10	18	13
10	s23403-23513	HLA-A01:01	4	11	19	15
11	s23403-23513	HLA-A01:01	1	12	20	13
12	s23403-23513	HLA-A01:01	1	13	21	13
13	s23403-23513	HLA-A01:01	0	14	22	13
14	s23403-23513	HLA-A01:01	1	15	23	12
15	s23403-23513	HLA-A01:01	1	16	24	13
16	s23403-23513	HLA-A01:01	0	17	25	12
17	s23403-23513	HLA-A01:01	1	18	26	11
18	s23403-23513	HLA-A01:01	0	19	27	9
19	s23403-23513	HLA-A01:01	0	20	28	5
20	s23403-23513	HLA-A01:01	1	21	29	5
21	s23403-23513	HLA-A01:01	1	22	30	5
22	s23403-23513	HLA-A01:01	1	23	31	6
23	s23403-23513	HLA-A01:01	0	24	32	5
24	s23403-23513	HLA-A01:01	0	25	33	4
25	s23403-23513	HLA-A01:01	0	26	34	4
26	s23403-23513	HLA-A01:01	2	27	35	5
27	s23403-23513	HLA-A01:01	2	28	36	7
0	s23526-23624	HLA-A01:01	0	1	9	0
1	s23526-23624	HLA-A01:01	4	2	10	4
2	s23526-23624	HLA-A01:01	0	3	11	4
3	s23526-23624	HLA-A01:01	3	4	12	7
4	s23526-23624	HLA-A01:01	1	5	13	8
5	s23526-23624	HLA-A01:01	0	6	14	8
6	s23526-23624	HLA-A01:01	0	7	15	8
7	s23526-23624	HLA-A01:01	5	8	16	13
8	s23526-23624	HLA-A01:01	0	9	17	13
9	s23526-23624	HLA-A01:01	3	10	18	16
10	s23526-23624	HLA-A01:01	0	11	19	12
11	s23526-23624	HLA-A01:01	0	12	20	12
12	s23526-23624	HLA-A01:01	0	13	21	9
13	s23526-23624	HLA-A01:01	0	14	22	8
14	s23526-23624	HLA-A01:01	0	15	23	8
15	s23526-23624	HLA-A01:01	3	16	24	11
16	s23526-23624	HLA-A01:01	1	17	25	7
17	s23526-23624	HLA-A01:01	2	18	26	9
18	s23526-23624	HLA-A01:01	1	19	27	7
19	s23526-23624	HLA-A01:01	1	20	28	8
20	s23526-23624	HLA-A01:01	0	21	29	8
21	s23526-23624	HLA-A01:01	1	22	30	9
22	s23526-23624	HLA-A01:01	0	23	31	9
23	s23526-23624	HLA-A01:01	0	24	32	9
0	s24051-24170	HLA-A01:01	1	1	9	1
1	s24051-24170	HLA-A01:01	1	2	10	2
2	s24051-24170	HLA-A01:01	0	3	11	2
3	s24051-24170	HLA-A01:01	1	4	12	3
4	s24051-24170	HLA-A01:01	0	5	13	3
5	s24051-24170	HLA-A01:01	1	6	14	4
6	s24051-24170	HLA-A01:01	1	7	15	5
7	s24051-24170	HLA-A01:01	3	8	16	8
8	s24051-24170	HLA-A01:01	0	9	17	8
9	s24051-24170	HLA-A01:01	0	10	18	7
10	s24051-24170	HLA-A01:01	0	11	19	6
11	s24051-24170	HLA-A01:01	0	12	20	6
12	s24051-24170	HLA-A01:01	1	13	21	6
13	s24051-24170	HLA-A01:01	1	14	22	7
14	s24051-24170	HLA-A01:01	0	15	23	6
15	s24051-24170	HLA-A01:01	1	16	24	6
16	s24051-24170	HLA-A01:01	0	17	25	3
17	s24051-24170	HLA-A01:01	1	18	26	4
18	s24051-24170	HLA-A01:01	0	19	27	4
19	s24051-24170	HLA-A01:01	0	20	28	4
20	s24051-24170	HLA-A01:01	5	21	29	9
21	s24051-24170	HLA-A01:01	1	22	30	9
22	s24051-24170	HLA-A01:01	1	23	31	9
23	s24051-24170	HLA-A01:01	0	24	32	9
24	s24051-24170	HLA-A01:01	0	25	33	8
25	s24051-24170	HLA-A01:01	0	26	34	8
26	s24051-24170	HLA-A01:01	0	27	35	7
27	s24051-24170	HLA-A01:01	0	28	36	7
28	s24051-24170	HLA-A01:01	0	29	37	7
29	s24051-24170	HLA-A01:01	0	30	38	2
30	s24051-24170	HLA-A01:01	0	31	39	1
0	s24762-24875	HLA-A01:01	0	1	9	0
1	s24762-24875	HLA-A01:01	1	2	10	1
2	s24762-24875	HLA-A01:01	1	3	11	2
3	s24762-24875	HLA-A01:01	0	4	12	2
4	s24762-24875	HLA-A01:01	0	5	13	2
5	s24762-24875	HLA-A01:01	0	6	14	2
6	s24762-24875	HLA-A01:01	5	7	15	7
7	s24762-24875	HLA-A01:01	0	8	16	7
8	s24762-24875	HLA-A01:01	3	9	17	10
9	s24762-24875	HLA-A01:01	0	10	18	10
10	s24762-24875	HLA-A01:01	0	11	19	9
11	s24762-24875	HLA-A01:01	1	12	20	9
12	s24762-24875	HLA-A01:01	0	13	21	9
13	s24762-24875	HLA-A01:01	0	14	22	9
14	s24762-24875	HLA-A01:01	4	15	23	13
15	s24762-24875	HLA-A01:01	5	16	24	13
16	s24762-24875	HLA-A01:01	5	17	25	18
17	s24762-24875	HLA-A01:01	0	18	26	15
18	s24762-24875	HLA-A01:01	0	19	27	15
19	s24762-24875	HLA-A01:01	0	20	28	15
20	s24762-24875	HLA-A01:01	2	21	29	16
21	s24762-24875	HLA-A01:01	1	22	30	17
22	s24762-24875	HLA-A01:01	0	23	31	17
23	s24762-24875	HLA-A01:01	1	24	32	14
24	s24762-24875	HLA-A01:01	0	25	33	9
25	s24762-24875	HLA-A01:01	1	26	34	5
26	s24762-24875	HLA-A01:01	0	27	35	5
27	s24762-24875	HLA-A01:01	0	28	36	5
28	s24762-24875	HLA-A01:01	1	29	37	6
0	s25332-25448	HLA-A01:01	0	1	9	0
1	s25332-25448	HLA-A01:01	1	2	10	1
2	s25332-25448	HLA-A01:01	0	3	11	1
3	s25332-25448	HLA-A01:01	0	4	12	1
4	s25332-25448	HLA-A01:01	0	5	13	1
5	s25332-25448	HLA-A01:01	1	6	14	2
6	s25332-25448	HLA-A01:01	0	7	15	2
7	s25332-25448	HLA-A01:01	0	8	16	2
8	s25332-25448	HLA-A01:01	0	9	17	2
9	s25332-25448	HLA-A01:01	0	10	18	2
10	s25332-25448	HLA-A01:01	0	11	19	1
11	s25332-25448	HLA-A01:01	0	12	20	1
12	s25332-25448	HLA-A01:01	0	13	21	1
13	s25332-25448	HLA-A01:01	0	14	22	1
14	s25332-25448	HLA-A01:01	5	15	23	5
15	s25332-25448	HLA-A01:01	0	16	24	5
