sequence	product	product_order	codon	OL_category	variability	N_sites	S_sites	N_diffs	S_diffs
SARSCOV2	ORF1ab	1	6388	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6389	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6390	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6391	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6392	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6393	NOL	conserved	1.666666667	1.333333333	0	0
SARSCOV2	ORF1ab	1	6394	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6395	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6396	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6397	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6398	NOL	conserved	2.5	0.5	0	0
SARSCOV2	ORF1ab	1	6399	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6400	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6401	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6402	NOL	conserved	2.5	0.5	0	0
SARSCOV2	ORF1ab	1	6403	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6404	NOL	polymorphic	2.332735503	0.6664958579	0	0
SARSCOV2	ORF1ab	1	6405	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6406	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6407	NOL	polymorphic	2	1	5.136106831e-4	0
SARSCOV2	ORF1ab	1	6408	NOL	polymorphic	2	1	0	5.113781642e-4
SARSCOV2	ORF1ab	1	6409	NOL	conserved	2.5	0.5	0	0
SARSCOV2	ORF1ab	1	6410	NOL	conserved	2.166666667	0.8333333333	0	0
SARSCOV2	ORF1ab	1	6411	NOL	polymorphic	2.665983607	0.3332479508	0	0
SARSCOV2	ORF1ab	1	6412	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6413	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6414	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6415	NOL	polymorphic	2.666666667	0.3333333333	0	0.005126860072
SARSCOV2	ORF1ab	1	6416	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6417	NOL	conserved	2.166666667	0.8333333333	0	0
SARSCOV2	ORF1ab	1	6418	NOL	polymorphic	2.333847472	0.6661525278	0.003080866804	0
SARSCOV2	ORF1ab	1	6419	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6420	NOL	polymorphic	1.999484669	0.9997423344	0	0.002059199324
SARSCOV2	ORF1ab	1	6421	NOL	polymorphic	2.666494978	0.3335050219	0.001029998661	0
SARSCOV2	ORF1ab	1	6422	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6423	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6424	NOL	polymorphic	2.666666667	0.3333333333	0	5.149330587e-4
SARSCOV2	ORF1ab	1	6425	NOL	conserved	3	0	0	0
SARSCOV2	ORF1ab	1	6426	NOL	conserved	3	0	0	0
SARSCOV2	ORF1ab	1	6427	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6428	NOL	polymorphic	2.000086199	0.9999138005	5.171967934e-4	0
SARSCOV2	ORF1ab	1	6429	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6430	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6431	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6432	NOL	polymorphic	2.666581021	0.3334189791	5.138746146e-4	0
SARSCOV2	ORF1ab	1	6433	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6434	NOL	conserved	3	0	0	0
SARSCOV2	ORF1ab	1	6435	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6436	NOL	polymorphic	2	1	0	5.082592122e-4
SARSCOV2	ORF1ab	1	6437	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6438	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6439	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6440	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6441	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6442	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6443	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6444	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6445	NOL	conserved	3	0	0	0
SARSCOV2	ORF1ab	1	6446	NOL	polymorphic	2.666666667	0.3333333333	0	5.046681807e-4
SARSCOV2	ORF1ab	1	6447	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6448	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6449	NOL	polymorphic	2.000084111	0.9999158886	5.046681807e-4	0
SARSCOV2	ORF1ab	1	6450	NOL	conserved	2.166666667	0.8333333333	0	0
SARSCOV2	ORF1ab	1	6451	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6452	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6453	NOL	polymorphic	2.666624685	0.3333753149	5.037783375e-4	0
SARSCOV2	ORF1ab	1	6454	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6455	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6456	NOL	polymorphic	2.666666667	0.3333333333	5.036514732e-4	0
SARSCOV2	ORF1ab	1	6457	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6458	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6459	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6460	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6461	NOL	polymorphic	2.000167968	0.9998320316	0.001007810532	0
SARSCOV2	ORF1ab	1	6462	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6463	NOL	polymorphic	2.666666667	0.3333333333	5.035246727e-4	0
SARSCOV2	ORF1ab	1	6464	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6465	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6466	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6467	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6468	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6469	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6470	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6471	NOL	polymorphic	2.6659953	0.3332494126	5.033978722e-4	0
SARSCOV2	ORF1ab	1	6472	NOL	polymorphic	1.999496222	0.9997481108	0	0
SARSCOV2	ORF1ab	1	6473	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6474	NOL	polymorphic	2.002098548	0.9979014522	0.01251516822	0
SARSCOV2	ORF1ab	1	6475	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6476	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6477	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6478	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6479	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6480	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6481	NOL	polymorphic	2.666666667	0.3333333333	5.028916269e-4	0
SARSCOV2	ORF1ab	1	6482	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6483	NOL	polymorphic	2	1	0	5.033979361e-4
SARSCOV2	ORF1ab	1	6484	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6485	NOL	polymorphic	2.000251509	0.9997484909	0.001508295053	5.030181087e-4
SARSCOV2	ORF1ab	1	6486	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6487	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6488	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6489	NOL	polymorphic	1.999497108	0.9997485542	0	0
SARSCOV2	ORF1ab	1	6490	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6491	NOL	polymorphic	2.665157992	0.3333333333	5.026386633e-4	0
SARSCOV2	ORF1ab	1	6492	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6493	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6494	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6495	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6496	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6497	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6498	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6499	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6500	NOL	polymorphic	2.000167631	0.9998323695	0.00100553029	0
SARSCOV2	ORF1ab	1	6501	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6502	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6503	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6504	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6505	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6506	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6507	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6508	NOL	polymorphic	2.666666667	0.3333333333	5.030181087e-4	0
SARSCOV2	ORF1ab	1	6509	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6510	NOL	conserved	3	0	0	0
SARSCOV2	ORF1ab	1	6511	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6512	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6513	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6514	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6515	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6516	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6517	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6518	NOL	polymorphic	2	1	0	0.001508295053
SARSCOV2	ORF1ab	1	6519	NOL	polymorphic	1.999496982	0.9997484909	0	0
SARSCOV2	ORF1ab	1	6520	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6521	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6522	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6523	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6524	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6525	NOL	polymorphic	2.665324948	0.3331656184	0	0.0199181472
SARSCOV2	ORF1ab	1	6526	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6527	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6528	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6529	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6530	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6531	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6532	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6533	NOL	polymorphic	2	1	0.001520526529	0
SARSCOV2	ORF1ab	1	6534	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6535	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6536	NOL	polymorphic	2	1	0	5.070993915e-4
SARSCOV2	ORF1ab	1	6537	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6538	NOL	conserved	3	0	0	0
SARSCOV2	ORF1ab	1	6539	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6540	NOL	polymorphic	2.000126775	0.9998732252	5.070993915e-4	0.001013941568
SARSCOV2	ORF1ab	1	6541	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6542	NOL	conserved	2.166666667	0.8333333333	0	0
SARSCOV2	ORF1ab	1	6543	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6544	NOL	polymorphic	2	1	0.001013941568	0
SARSCOV2	ORF1ab	1	6545	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6546	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6547	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6548	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6549	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6550	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6551	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6552	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6553	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6554	NOL	conserved	2.5	0.5	0	0
SARSCOV2	ORF1ab	1	6555	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6556	NOL	conserved	3	0	0	0
SARSCOV2	ORF1ab	1	6557	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6558	NOL	polymorphic	2.666666667	0.3333333333	0	5.070993915e-4
SARSCOV2	ORF1ab	1	6559	NOL	polymorphic	2.3331643	0.6668356998	5.070993915e-4	0
SARSCOV2	ORF1ab	1	6560	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6561	NOL	polymorphic	2.666666667	0.3333333333	5.070993915e-4	0
SARSCOV2	ORF1ab	1	6562	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6563	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6564	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6565	NOL	polymorphic	2.666666667	0.3333333333	5.07227999e-4	5.070993262e-4
SARSCOV2	ORF1ab	1	6566	NOL	polymorphic	1.999239158	0.999239158	5.070349899e-4	5.069063171e-4
SARSCOV2	ORF1ab	1	6567	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6568	NOL	conserved	2.5	0.5	0	0
SARSCOV2	ORF1ab	1	6569	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6570	NOL	polymorphic	2	1	0	5.07227999e-4
SARSCOV2	ORF1ab	1	6571	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6572	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6573	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6574	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6575	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6576	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6577	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6578	NOL	conserved	2.166666667	0.8333333333	0	0
SARSCOV2	ORF1ab	1	6579	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6580	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6581	NOL	polymorphic	2.000676476	0.9993235244	0.00202788183	0
SARSCOV2	ORF1ab	1	6582	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6583	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6584	NOL	polymorphic	2.666666667	0.3333333333	0	5.073566717e-4
SARSCOV2	ORF1ab	1	6585	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6586	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6587	NOL	conserved	2.166666667	0.8333333333	0	0
SARSCOV2	ORF1ab	1	6588	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6589	NOL	polymorphic	1.999492643	0.9997463217	0	0.00253407986
SARSCOV2	ORF1ab	1	6590	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6591	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6592	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6593	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6594	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6595	NOL	polymorphic	2.333165703	0.6668342972	0.00100553029	0
SARSCOV2	ORF1ab	1	6596	NOL	polymorphic	2.000167631	0.9998323695	0.00100553029	0
SARSCOV2	ORF1ab	1	6597	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6598	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6599	NOL	polymorphic	2.666624759	0.333375241	5.028916269e-4	0
SARSCOV2	ORF1ab	1	6600	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6601	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6602	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6603	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6604	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6605	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6606	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6607	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6608	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6609	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6610	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6611	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6612	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6613	NOL	polymorphic	2.665996313	0.3332495391	0	0
SARSCOV2	ORF1ab	1	6614	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6615	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6616	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6617	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6618	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6619	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6620	NOL	polymorphic	2.330987096	0.6659963131	0	0
SARSCOV2	ORF1ab	1	6621	NOL	polymorphic	1.99899447	0.9994972348	0	0
SARSCOV2	ORF1ab	1	6622	NOL	polymorphic	2.666666667	0.3333333333	5.027652086e-4	0
SARSCOV2	ORF1ab	1	6623	NOL	polymorphic	2	1	0.001005277581	5.027652086e-4
SARSCOV2	ORF1ab	1	6624	NOL	polymorphic	2.000083794	0.9999162058	5.027652086e-4	0
SARSCOV2	ORF1ab	1	6625	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6626	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6627	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6628	NOL	polymorphic	2.666666667	0.3333333333	0	0.003013555307
SARSCOV2	ORF1ab	1	6629	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6630	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6631	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6632	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6633	NOL	polymorphic	2.665996144	0.3332495181	0	0
SARSCOV2	ORF1ab	1	6634	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6635	NOL	polymorphic	2.666499036	0.3335009639	5.028916269e-4	0
SARSCOV2	ORF1ab	1	6636	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6637	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6638	NOL	polymorphic	2	1	0	0.00100553029
SARSCOV2	ORF1ab	1	6639	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6640	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6641	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6642	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6643	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6644	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6645	NOL	polymorphic	1.999497235	0.9997486174	0	0
SARSCOV2	ORF1ab	1	6646	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6647	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6648	NOL	polymorphic	2.665996313	0.3332495391	0	0
SARSCOV2	ORF1ab	1	6649	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6650	NOL	conserved	2.166666667	0.8333333333	0	0
SARSCOV2	ORF1ab	1	6651	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6652	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6653	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6654	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6655	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6656	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6657	NOL	polymorphic	2	1	5.027652086e-4	5.027652086e-4
SARSCOV2	ORF1ab	1	6658	NOL	polymorphic	2.332746774	0.6664990783	0	0
SARSCOV2	ORF1ab	1	6659	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6660	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6661	NOL	conserved	3	0	0	0
SARSCOV2	ORF1ab	1	6662	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6663	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6664	NOL	polymorphic	2.666499078	0.3335009217	5.027652086e-4	0
SARSCOV2	ORF1ab	1	6665	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6666	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6667	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6668	NOL	polymorphic	2.332746774	0.6664990783	0	0.07396375312
SARSCOV2	ORF1ab	1	6669	NOL	polymorphic	2	1	0.002511297679	0
SARSCOV2	ORF1ab	1	6670	NOL	conserved	3	0	0	0
SARSCOV2	ORF1ab	1	6671	NOL	polymorphic	2.66633149	0.3336685101	0.002512688279	0
SARSCOV2	ORF1ab	1	6672	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6673	NOL	polymorphic	2.66633149	0.3336685101	0.001005277581	0
SARSCOV2	ORF1ab	1	6674	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6675	NOL	polymorphic	2.666499078	0.3335009217	5.027652086e-4	0
SARSCOV2	ORF1ab	1	6676	NOL	conserved	1.666666667	1.333333333	0	0
SARSCOV2	ORF1ab	1	6677	NOL	polymorphic	2	1	0	5.027652086e-4
SARSCOV2	ORF1ab	1	6678	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6679	NOL	polymorphic	2.332746626	0.6664990361	0	0
SARSCOV2	ORF1ab	1	6680	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6681	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6682	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6683	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6684	NOL	polymorphic	2.666666667	0.3333333333	0	0.007514930306
SARSCOV2	ORF1ab	1	6685	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6686	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6687	NOL	polymorphic	2.333333333	0.6666666667	0	5.027652086e-4
SARSCOV2	ORF1ab	1	6688	NOL	polymorphic	2.000083794	0.9999162058	0.001005530417	0
SARSCOV2	ORF1ab	1	6689	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6690	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6691	NOL	polymorphic	2.666666667	0.3333333333	5.027652086e-4	0
SARSCOV2	ORF1ab	1	6692	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6693	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6694	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6695	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6696	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6697	NOL	polymorphic	2.333333333	0.6666666667	0	5.027652086e-4
SARSCOV2	ORF1ab	1	6698	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6699	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6700	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6701	NOL	polymorphic	2.666666667	0.3333333333	0	5.027652086e-4
SARSCOV2	ORF1ab	1	6702	NOL	conserved	1.666666667	1.333333333	0	0
SARSCOV2	ORF1ab	1	6703	NOL	conserved	1.666666667	1.333333333	0	0
SARSCOV2	ORF1ab	1	6704	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	ORF1ab	1	6705	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6706	NOL	conserved	1.666666667	1.333333333	0	0
SARSCOV2	ORF1ab	1	6707	NOL	polymorphic	2	1	5.027652086e-4	0
SARSCOV2	ORF1ab	1	6708	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	ORF1ab	1	6709	NOL	conserved	2	1	0	0
SARSCOV2	ORF1ab	1	6710	NOL	conserved	2.666666667	0.3333333333	0	0
